movie_odid,display_name,billing,person_odid,person,character,type,role,person_name,DOB,DOB_source,Gender,Gender_source,race_final,race_source,race_scores_fair,wiki_race_tag,wiki_race_tag_clues,wiki_multi_race_tags,race_predicted,in_actorlist,in_directorlist,Race_present,DOB_present,Gender_present,total_people,dob_coverage,gender_coverage,race_coverage
520100,Men in Black,5.0,201940401,Ed Solomon,,,Screenwriter,Ed Solomon,1960-09-15,Wiki_document,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99856812, 1.8714982e-07, 0.00022486056, 9.6589138e-06, 6.0321113e-06, 1.5840262e-05, 0.0011752979]",White,['Jewish American'],,White,False,True,True,True,True,4,1.0,1.0,1.0
520100,Men in Black,2.0,770401,Will Smith,J,Leading,,Will Smith,1968-09-25,TMDB,Male,TMDB,Black,TMDB_Image_FairfaceModel,"[4.9146336e-05, 0.99213314, 0.003201039, 9.1875381e-06, 0.00038246936, 0.0040288684, 0.0001961815]",Black,,,Black,True,True,True,True,True,4,1.0,1.0,1.0
530100,Harry Potter and the Prisoner of Azkaban,1.0,33990401,Alfonso Cuarón,,,Director,Alfonso Cuarón,1961-11-28,TMDB,Male,TMDB,White,Wikipedia,"[0.64503282, 0.00039691557, 0.28928897, 0.00088504498, 0.00078585948, 0.0022619823, 0.061348464]",White,['Spanish'],,White,False,True,True,True,True,5,1.0,1.0,1.0
530100,Harry Potter and the Prisoner of Azkaban,6.0,182240401,Steve Kloves,,,Screenwriter,Steve Kloves,1960-03-18,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.97539592, 2.7149159e-07, 0.0026727323, 0.0001284076, 4.9045702e-05, 1.5066087e-05, 0.021738488]",,,,White,False,True,True,True,True,5,1.0,1.0,1.0
530100,Harry Potter and the Prisoner of Azkaban,3.0,149580401,Emma Watson,Hermione Granger,Leading,,Emma Watson,1990-04-15,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99503154, 2.7674232e-06, 0.0038210838, 8.3368195e-06, 5.9877902e-06, 6.0331415e-05, 0.0010698508]",,,,White,True,False,True,True,True,5,1.0,1.0,1.0
530100,Harry Potter and the Prisoner of Azkaban,1.0,117730401,Daniel Radcliffe,Harry Potter,Leading,,Daniel Radcliffe,1989-07-23,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.77371871, 4.1439751e-05, 0.087326892, 0.0041923961, 0.0021088854, 0.047265749, 0.085345797]",,,,White,True,False,True,True,True,5,1.0,1.0,1.0
530100,Harry Potter and the Prisoner of Azkaban,2.0,58830401,Rupert Grint,Ron Weasley,Leading,,Rupert Grint,1988-08-24,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99982613, 2.9625826e-07, 9.9232435e-05, 1.8472102e-06, 2.1207741e-06, 1.8431314e-06, 6.853645e-05]",,,,White,True,False,True,True,True,5,1.0,1.0,1.0
540100,Toy Story 2,1.0,650401,Tom Hanks,Woody,Leading,,Tom Hanks,1956-07-09,TMDB,Male,TMDB,White,Wikipedia,"[0.39684618, 0.00339357, 0.42376375, 0.07795516, 0.07266213, 0.01070154, 0.01467769]",White,,,Latino_Hispanic,True,True,True,True,True,7,0.5714285714285714,0.8571428571428571,0.8571428571428571
540100,Toy Story 2,2.0,850401,Tim Allen,Buzz Lightyear,Leading,,Tim Allen,1953-06-13,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99760437, 5.4780296e-05, 0.00086142391, 8.7108647e-06, 1.1841613e-05, 2.173551e-05, 0.0014372187]",,,[],White,True,True,True,True,True,7,0.5714285714285714,0.8571428571428571,0.8571428571428571
540100,Toy Story 2,7.0,136090401,Andrew Stanton,,,Screenwriter,Andrew Stanton,1965-12-03,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99970329, 1.0709785e-07, 8.0599573e-05, 4.1187368e-06, 2.4616934e-06, 1.3317705e-06, 0.00020811486]",White,,,White,False,True,True,True,True,7,0.5714285714285714,0.8571428571428571,0.8571428571428571
540100,Toy Story 2,10.0,206300401,Chris Webb,,,Screenwriter,Chris Webb,,Unknown,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.89996427, 0.00014179801, 0.054628894, 8.2086663e-05, 0.00034269335, 0.017591342, 0.027248843]",,,,White,True,True,True,False,True,7,0.5714285714285714,0.8571428571428571,0.8571428571428571
540100,Toy Story 2,8.0,206280401,Rita Hsiao,,,Screenwriter,Rita Hsiao,,Unknown,Female,TMDB,Asian,TMDB_Image_FairfaceModel,"[0.0030080958, 7.2596406e-05, 0.021761751, 0.79943764, 0.17265497, 0.0027118931, 0.00035306762]",,,,Asian,False,True,True,False,True,7,0.5714285714285714,0.8571428571428571,0.8571428571428571
540100,Toy Story 2,9.0,206290401,Doug Chamberlin,,,Screenwriter,Doug Chamberlin,,Unknown,,Unknown,,,,,,,,False,True,False,False,False,7,0.5714285714285714,0.8571428571428571,0.8571428571428571
540100,Toy Story 2,4.0,82410401,John Lasseter,,,Director,John Lasseter,1957-01-12,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99710041, 1.1881976e-05, 0.0021183623, 5.7443871e-05, 5.8138976e-05, 9.7892691e-05, 0.00055584818]",,,,White,False,True,True,True,True,7,0.5714285714285714,0.8571428571428571,0.8571428571428571
550100,Raiders of the Lost Ark,5.0,75290401,Lawrence Kasdan,,,Screenwriter,Lawrence Kasdan,1949-01-14,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99238133, 1.9743375e-07, 0.00063255581, 5.9148001e-06, 3.8892108e-06, 2.4127319e-05, 0.00695195]",,,,White,False,True,True,True,True,4,1.0,1.0,1.0
550100,Raiders of the Lost Ark,3.0,3890401,Karen Allen,Marion,Leading,,Karen Allen,1951-10-05,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99918079, 3.4411687e-07, 0.0005068747, 5.2455647e-07, 1.2906648e-06, 2.0556322e-06, 0.00030804676]",White,,,White,True,False,True,True,True,4,1.0,1.0,1.0
550100,Raiders of the Lost Ark,1.0,600401,Harrison Ford,Indiana Jones,Leading,,Harrison Ford,1942-07-13,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.880232513, 1.92815405e-05, 0.0124921324, 0.000765032251, 0.000499870337, 0.00045897672, 0.105532214]",White,,,White,True,True,True,True,True,4,1.0,1.0,1.0
550100,Raiders of the Lost Ark,1.0,135430401,Steven Spielberg,,,Director,Steven Spielberg,1946-12-18,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98163944, 6.2068364e-05, 0.0022562374, 7.7571145e-05, 0.00016134587, 0.0010078576, 0.014795503]",,,,White,False,True,True,True,True,4,1.0,1.0,1.0
560100,Cars,15.0,75920401,Michael Keaton,Chick Hicks,Lead Ensemble Member,,Michael Keaton,1951-09-05,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98749357, 5.1727046e-05, 0.005976296, 0.00077370764, 0.0011541651, 0.00027492319, 0.0042755795]",White,"['German', 'Scotch-Irish', 'English', 'Catholic', 'Scottish', 'Irish']",['White'],White,True,True,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,3.0,68870401,Bonnie Hunt,Sally,Lead Ensemble Member,,Bonnie Hunt,1961-09-22,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99998486, 5.4385199e-09, 7.9568354e-06, 2.6965745e-08, 7.768012e-08, 6.5459368e-08, 6.9930725e-06]",White,"['Belgian', 'Irish', 'Polish']",['White'],White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,2.0,105530401,Paul Newman,Doc Hudson,Lead Ensemble Member,,Paul Newman,1925-01-26,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.7311968, 0.00171508, 0.06187512, 0.00129738, 0.00269269, 0.00162221, 0.19960076]",White,"['Slovak', 'Jewish', 'Jewish American']",['White'],White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,9.0,196950401,Dan Fogelman,,,Screenwriter,Dan Fogelman,1976-02-19,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.77916521, 0.00015170868, 0.054671481, 0.0036151928, 0.002453838, 0.0022599222, 0.15768252]",White,['Jewish American'],,White,False,True,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,1.0,82410401,John Lasseter,,,Director,John Lasseter,1957-01-12,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99710041, 1.1881976e-05, 0.0021183623, 5.7443871e-05, 5.8138976e-05, 9.7892691e-05, 0.00055584818]",,,,White,False,True,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,6.0,130390401,Tony Shalhoub,Luigi,Lead Ensemble Member,,Tony Shalhoub,1953-10-09,TMDB,Male,TMDB,White,Wikipedia,"[0.48007324, 0.00034918095, 0.1486468, 0.00032859639, 0.00041911611, 0.0084837098, 0.36169934]",White,"['Christian', 'Lebanese', 'American']",['White'],White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,7.0,174700401,Guido Quaroni,Guido,Lead Ensemble Member,,Guido Quaroni,1967-11-09,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.990055799, 0.000110363224, 0.00544552365, 0.000242390292, 0.000736272137, 0.000353713316, 0.00305582443]",,,,White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,1.0,153250401,Owen Wilson,Lightning McQueen,Lead Ensemble Member,,Owen Wilson,1968-11-18,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99996024, 1.7100808e-08, 8.3155537e-06, 1.0576172e-07, 2.1456614e-07, 1.0134112e-06, 2.9966033e-05]",White,['Irish'],['White'],White,True,True,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,11.0,24260401,George Carlin,Filmore,Lead Ensemble Member,,George Carlin,1937-05-12,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98884076, 2.8931601e-05, 0.00064235931, 1.6230902e-05, 2.2656621e-05, 6.5942106e-05, 0.010383075]",White,"['Irish American', 'Irish']",['White'],White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,8.0,85340401,Jenifer Lewis,Flo,Lead Ensemble Member,,Jenifer Lewis,1957-01-25,TMDB,Female,TMDB,Black,TMDB_Image_FairfaceModel,"[0.0033692259, 0.7390914, 0.23763628, 0.0024764263, 0.008586213, 0.0082361223, 0.00060431886]",Black,['African American'],['Black'],Black,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,9.0,40920401,Paul Dooley,Sarge,Lead Ensemble Member,,Paul Dooley,1928-02-22,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.63418114, 0.0001225083, 0.025969028, 0.00037334888, 0.00017385458, 0.00064474909, 0.33853537]",,,[],White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,10.0,174720401,Michael Wallis,Sheriff,Lead Ensemble Member,,Michael Wallis,1945-10-07,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.23194373, 0.00057934027, 0.72681963, 0.0028300311, 0.0065268553, 0.021537408, 0.0097629828]",,,[],Latino_Hispanic,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,14.0,118500401,Joe Ranft,Red/Peterbilt,Lead Ensemble Member,,Joe Ranft,1960-03-13,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99933505, 5.2266536e-08, 7.4558637e-05, 4.640533e-06, 1.1963726e-06, 2.2382249e-06, 0.00058219692]",,,[],White,True,True,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,17.0,114800401,Jeremy Piven,Harv,Lead Ensemble Member,,Jeremy Piven,1965-07-26,TMDB,Male,TMDB,White,Wikipedia,"[0.41667727, 0.00465166, 0.26704082, 0.01050902, 0.01097928, 0.05285294, 0.23728895]",White,"['Jewish', 'Jewish American']",['White'],White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,13.0,118860401,John Ratzenberger,Mack,Lead Ensemble Member,,John Ratzenberger,1947-04-06,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.92781848, 0.00012282947, 0.0094288858, 3.9686798e-05, 6.4372085e-05, 0.0030779182, 0.059447832]",White,"['Austrian', 'German', 'Polish', 'Hungarian']",['White'],White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,18.0,82410401,John Lasseter,,,Screenwriter,John Lasseter,1957-01-12,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99710041, 1.1881976e-05, 0.0021183623, 5.7443871e-05, 5.8138976e-05, 9.7892691e-05, 0.00055584818]",,,,White,False,True,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,16.0,113560401,Richard Petty,The King,Lead Ensemble Member,,Richard Petty,1937-07-02,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.71625197, 0.02010094, 0.1843376, 0.00197481, 0.00717494, 0.03168868, 0.03847101]",,,[],White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,10.0,118500401,Joe Ranft,,,Screenwriter,Joe Ranft,1960-03-13,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99933505, 5.2266536e-08, 7.4558637e-05, 4.640533e-06, 1.1963726e-06, 2.2382249e-06, 0.00058219692]",,,[],White,True,True,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,12.0,206340401,Phil Lorin,,,Screenwriter,Phil Lorin,,Unknown,,Unknown,,,,,,,,False,True,False,False,False,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,11.0,206330401,Kiel Murray,,,Screenwriter,Kiel Murray,,Unknown,,Unknown,,,,,,,,False,True,False,False,False,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,12.0,64210401,Katherine Helmond,Lizzie,Lead Ensemble Member,,Katherine Helmond,1929-07-05,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.97841823, 1.4925149e-05, 0.013062524, 0.00089127623, 0.00072075997, 0.00042388288, 0.0064683985]",White,['Irish'],['White'],White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,4.0,151830401,Dan Whitney,Mater,Lead Ensemble Member,,Dan Whitney,1963-02-17,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99758834, 2.7549822e-05, 0.0006957649, 0.00027072764, 0.00017788072, 2.2144934e-05, 0.0012175068]",,,,White,True,False,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
560100,Cars,5.0,92180401,Cheech Marin,Ramone,Lead Ensemble Member,,Cheech Marin,1946-07-13,Wiki_document,Male,TMDB Image Prediction Model,Mixed,Wikipedia,"[0.6920104, 0.0038596, 0.22729298, 0.0041413, 0.00385662, 0.03259009, 0.03624904]",Mixed,"['English', 'Democratic', 'Mexican']","['White', 'Latino / Hispanic']",White,True,True,True,True,True,23,0.9130434782608695,0.9130434782608695,0.9130434782608695
570100,Bruce Almighty,6.0,530401,Jim Carrey,,,Producer,Jim Carrey,1962-01-17,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98535615, 6.2541862e-06, 0.011466346, 0.00025487613, 0.00015966094, 0.00036508346, 0.0023915472]",White,"['French', 'French-Canadian', 'Canadian', 'Scottish', 'Irish']",,White,True,True,True,True,True,6,0.6666666666666666,1.0,0.6666666666666666
570100,Bruce Almighty,1.0,130230401,Tom Shadyac,,,Director,Tom Shadyac,1958-12-11,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.80651122, 0.00050208642, 0.014608715, 4.3547216e-06, 1.1271738e-05, 0.0038130728, 0.17454925]",White,"['Lebanese', 'Irish']",,White,False,True,True,True,True,6,0.6666666666666666,1.0,0.6666666666666666
570100,Bruce Almighty,1.0,530401,Jim Carrey,Bruce Nolan,Leading,,Jim Carrey,1962-01-17,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98535615, 6.2541862e-06, 0.011466346, 0.00025487613, 0.00015966094, 0.00036508346, 0.0023915472]",White,"['French', 'French-Canadian', 'Canadian', 'Scottish', 'Irish']",,White,True,True,True,True,True,6,0.6666666666666666,1.0,0.6666666666666666
570100,Bruce Almighty,11.0,206410401,Steve Koren,,,Screenwriter,Steve Koren,,Unknown,Male,TMDB,,,,,,,,False,True,False,False,True,6,0.6666666666666666,1.0,0.6666666666666666
570100,Bruce Almighty,13.0,108410401,Steve Oedekerk,,,Screenwriter,Steve Oedekerk,1961-11-27,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.76088059, 0.00022663655, 0.21762225, 4.4727811e-05, 0.0001244712, 0.0034217457, 0.017679593]",Mixed,"['Dutch', 'South African', 'Afrikaner', 'Italian', 'Hungarian', 'Irish', 'Frisian']",,White,False,True,True,True,True,6,0.6666666666666666,1.0,0.6666666666666666
570100,Bruce Almighty,12.0,206420401,Mark O Keefe,,,Screenwriter,Mark O Keefe,,Unknown,Male,TMDB,,,,,,,,False,True,False,False,True,6,0.6666666666666666,1.0,0.6666666666666666
590100,My Big Fat Greek Wedding,11.0,157630401,Joel Zwick,,,Director,Joel Zwick,1942-01-11,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.91838533, 7.9900492e-05, 0.042118121, 0.00062385196, 0.00037778704, 0.00031119978, 0.038103703]",White,"['Orthodox', 'Jewish', 'Jewish American']",,White,False,True,True,True,True,6,1.0,1.0,1.0
590100,My Big Fat Greek Wedding,2.0,650401,Tom Hanks,,,Producer,Tom Hanks,1956-07-09,TMDB,Male,TMDB,White,Wikipedia,"[0.39684618, 0.00339357, 0.42376375, 0.07795516, 0.07266213, 0.01070154, 0.01467769]",White,"['English', 'Portuguese']",,Latino_Hispanic,True,True,True,True,True,6,1.0,1.0,1.0
590100,My Big Fat Greek Wedding,1.0,153310401,Rita Wilson,,,Producer,Rita Wilson,1956-10-26,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99936521, 1.5302565e-07, 0.00036455461, 2.4516373e-08, 1.5431841e-07, 2.7333572e-06, 0.00026730329]",White,"['Greek Orthodox', 'Bulgarian', 'Greek', 'Orthodox Christianity']",,White,True,True,True,True,True,6,1.0,1.0,1.0
590100,My Big Fat Greek Wedding,12.0,145980401,Nia Vardalos,,,Screenwriter,Nia Vardalos,1962-09-24,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.96021646, 4.8748116e-06, 0.028719511, 6.9419534e-06, 8.00418e-06, 0.00064607331, 0.010398247]",White,"['Greek-Canadian', 'Canadian', 'Greek']",['White'],White,True,True,True,True,True,6,1.0,1.0,1.0
590100,My Big Fat Greek Wedding,2.0,31810401,John Corbett,Ian Miller,Leading,,John Corbett,1961-05-09,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.9981187, 2.0531093e-06, 0.0010977569, 2.2859856e-05, 3.4408884e-05, 3.0524949e-05, 0.00069376035]",White,"['Russian-Jewish', 'English', 'Jewish', 'Jewish American', 'Lithuanian']",['White'],White,True,False,True,True,True,6,1.0,1.0,1.0
590100,My Big Fat Greek Wedding,1.0,145980401,Nia Vardalos,Toula Portokalos,Leading,,Nia Vardalos,1962-09-24,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.96021646, 4.8748116e-06, 0.028719511, 6.9419534e-06, 8.00418e-06, 0.00064607331, 0.010398247]",White,"['Greek-Canadian', 'Canadian', 'Greek']",['White'],White,True,True,True,True,True,6,1.0,1.0,1.0
600100,Ghostbusters,1.0,103790401,Bill Murray,Doctor Peter Venkman,Leading,,Bill Murray,1950-09-21,TMDB,Male,TMDB,Mixed,Wikipedia,"[0.5981084, 0.00454766, 0.17375992, 0.01117438, 0.00494548, 0.00695519, 0.200509]",Mixed,"['Adrian', 'Irish', 'Dominican']","['White', 'Latino / Hispanic']",White,True,False,True,True,True,6,1.0,1.0,1.0
600100,Ghostbusters,2.0,8030401,Dan Aykroyd,Doctor Raymond Stantz,Leading,,Dan Aykroyd,1952-07-01,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.92468101, 4.5399829e-05, 0.069268167, 0.00025292681, 0.00018831207, 0.001496831, 0.004067407]",White,"['Dutch', 'French Canadian', 'French', 'Canadian', 'Scottish', 'Irish']",['White'],White,True,True,True,True,True,6,1.0,1.0,1.0
600100,Ghostbusters,4.0,118160401,Harold Ramis,,,Screenwriter,Harold Ramis,1944-11-21,TMDB,Male,TMDB,White,Wikipedia,"[0.41710985, 2.6395708e-05, 0.058660813, 7.4944481e-05, 5.7585115e-05, 0.0030943933, 0.52097601]",White,['Jewish American'],['White'],White,True,True,True,True,True,6,1.0,1.0,1.0
600100,Ghostbusters,4.0,118160401,Harold Ramis,Dr. Egon Spengler,Leading,,Harold Ramis,1944-11-21,TMDB,Male,TMDB,White,Wikipedia,"[0.41710985, 2.6395708e-05, 0.058660813, 7.4944481e-05, 5.7585115e-05, 0.0030943933, 0.52097601]",White,['Jewish American'],['White'],White,True,True,True,True,True,6,1.0,1.0,1.0
600100,Ghostbusters,3.0,8030401,Dan Aykroyd,,,Screenwriter,Dan Aykroyd,1952-07-01,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.92468101, 4.5399829e-05, 0.069268167, 0.00025292681, 0.00018831207, 0.001496831, 0.004067407]",White,"['Dutch', 'French Canadian', 'French', 'Canadian', 'Scottish', 'Irish']",['White'],White,True,True,True,True,True,6,1.0,1.0,1.0
600100,Ghostbusters,1.0,120100401,Ivan Reitman,,,Director,Ivan Reitman,1946-10-27,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99588436, 1.1655781e-05, 0.001666039, 2.425835e-05, 3.6926009e-05, 6.3873544e-05, 0.0023128253]",White,['Jewish'],,White,False,True,True,True,True,6,1.0,1.0,1.0
620100,X-Men: The Last Stand,12.0,137320401,Patrick Stewart,Professor Charles Xavier,Leading,,Patrick Stewart,1940-07-13,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.77128482, 0.00083490682, 0.025566457, 0.00030374387, 0.00035918708, 0.001260407, 0.20039055]",White,,['White'],White,True,False,True,True,True,6,1.0,1.0,1.0
620100,X-Men: The Last Stand,1.0,70600401,Hugh Jackman,Logan/Wolverine,Leading,,Hugh Jackman,1968-10-12,TMDB,Male,TMDB,White,Wikipedia,"[0.30291557, 0.0022256456, 0.57297343, 0.00034839098, 0.0022188914, 0.058809802, 0.060508315]",White,"['English', 'Greek']",['White'],Latino_Hispanic,True,True,True,True,True,6,1.0,1.0,1.0
620100,X-Men: The Last Stand,1.0,118810401,Brett Ratner,,,Director,Brett Ratner,1969-03-28,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.75478619, 0.00026901122, 0.08075767, 1.7507295e-05, 2.7684386e-05, 0.0045898668, 0.15955216]",White,"['Eastern Europe', 'Jewish', 'Jewish American']",,White,False,True,True,True,True,6,1.0,1.0,1.0
620100,X-Men: The Last Stand,2.0,206760401,Simon Kinberg,,,Screenwriter,Simon Kinberg,1973-08-02,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.75301445, 3.6606431e-05, 0.11203454, 0.002074735, 0.00090976211, 0.004353154, 0.12757678]",White,"['Jewish American', 'American']",,White,False,True,True,True,True,6,1.0,1.0,1.0
620100,X-Men: The Last Stand,3.0,112710401,Zak Penn,,,Screenwriter,Zak Penn,1968-03-23,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99981368, 6.0356565e-06, 2.877624e-05, 3.9599394e-07, 1.1103156e-06, 1.471808e-05, 0.00013527479]",,,,White,False,True,True,True,True,6,1.0,1.0,1.0
620100,X-Men: The Last Stand,3.0,1300401,Ian McKellen,"Erik Lensherr, AKA Magneto",Leading,,Ian McKellen,1939-05-25,TMDB,Male,TMDB,White,Wikipedia,"[0.24448796, 0.00097235, 0.05294954, 0.0264831, 0.01076478, 0.00742974, 0.65691257]",White,,,White,True,True,True,True,True,6,1.0,1.0,1.0
630100,War of the Worlds,1.0,540401,Tom Cruise,Ray Ferier,Leading,,Tom Cruise,1962-07-03,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99695963, 2.7082638e-07, 0.0022282442, 5.1068342e-05, 4.0005874e-05, 3.1865213e-05, 0.00068903615]",White,"['English', 'Irish', 'Louisville', 'German']",['White'],White,True,True,True,True,True,4,1.0,1.0,1.0
630100,War of the Worlds,5.0,206850401,Josh Friedman,,,Screenwriter,Josh Friedman,1967-02-14,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.74837297, 2.407596e-06, 0.0037894424, 0.00010820257, 0.00012423823, 0.00033741561, 0.24726534]",White,['Jewish American'],,White,False,True,True,True,True,4,1.0,1.0,1.0
630100,War of the Worlds,6.0,79280401,David Koepp,,,Screenwriter,David Koepp,1963-06-09,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.9997018, 4.0429924e-07, 0.00015764846, 2.1176297e-06, 2.5637223e-06, 5.4285506e-06, 0.00012991823]",White,,,White,False,True,True,True,True,4,1.0,1.0,1.0
630100,War of the Worlds,1.0,135430401,Steven Spielberg,,,Director,Steven Spielberg,1946-12-18,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98163944, 6.2068364e-05, 0.0022562374, 7.7571145e-05, 0.00016134587, 0.0010078576, 0.014795503]",,,,White,False,True,True,True,True,4,1.0,1.0,1.0
640100,Cast Away,2.0,206890401,William Broyles Jr.,,,Screenwriter,William Broyles Jr.,1944-10-08,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99379969, 2.3904988e-06, 0.00050727505, 4.678734e-05, 6.8078218e-05, 2.4565457e-05, 0.0055511543]",,,,White,False,True,True,True,True,4,1.0,1.0,1.0
640100,Cast Away,4.0,650401,Tom Hanks,,,Producer,Tom Hanks,1956-07-09,TMDB,Male,TMDB,White,Wikipedia,"[0.39684618, 0.00339357, 0.42376375, 0.07795516, 0.07266213, 0.01070154, 0.01467769]",White,,,Latino_Hispanic,True,True,True,True,True,4,1.0,1.0,1.0
640100,Cast Away,1.0,157100401,Robert Zemeckis,,,Director,Robert Zemeckis,1951-05-14,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.92090285, 0.00195803, 0.04110135, 0.00165904, 0.00127142, 0.00444021, 0.02866713]",White,,,White,False,True,True,True,True,4,1.0,1.0,1.0
640100,Cast Away,1.0,650401,Tom Hanks,Chuck Noland,Leading,,Tom Hanks,1956-07-09,TMDB,Male,TMDB,White,Wikipedia,"[0.39684618, 0.00339357, 0.42376375, 0.07795516, 0.07266213, 0.01070154, 0.01467769]",White,,,Latino_Hispanic,True,True,True,True,True,4,1.0,1.0,1.0
650100,The Lost World: Jurassic Park,5.0,79280401,David Koepp,,,Screenwriter,David Koepp,1963-06-09,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.9997018, 4.0429924e-07, 0.00015764846, 2.1176297e-06, 2.5637223e-06, 5.4285506e-06, 0.00012991823]",White,,,White,False,True,True,True,True,2,1.0,1.0,1.0
